Lambda	Spectrum	Dark	SpecMinusDark
353.332	379.75	0	379.75
353.469	384	0	384
353.607	380.25	0	380.25
353.744	385	0	385
353.881	389.25	0	389.25
354.018	401.75	0	401.75
354.156	394.25	0	394.25
354.293	374	0	374
354.43	386.25	0	386.25
354.567	397.5	0	397.5
354.704	395.25	0	395.25
354.841	392	0	392
354.979	392.75	0	392.75
355.116	391.5	0	391.5
355.253	395	0	395
355.39	407	0	407
355.527	384.75	0	384.75
355.664	402.75	0	402.75
355.801	379.5	0	379.5
355.938	375.75	0	375.75
356.075	372.75	0	372.75
356.212	363.75	0	363.75
356.349	374.25	0	374.25
356.486	375	0	375
356.623	374.75	0	374.75
356.76	360.25	0	360.25
356.897	376.75	0	376.75
357.034	380	0	380
357.171	365.75	0	365.75
357.308	366.75	0	366.75
357.445	363	0	363
357.582	375.25	0	375.25
357.718	372.75	0	372.75
357.855	398.75	0	398.75
357.992	381.75	0	381.75
358.129	405.25	0	405.25
358.266	415.5	0	415.5
358.403	404.25	0	404.25
358.539	402.75	0	402.75
358.676	401.25	0	401.25
358.813	397	0	397
358.95	372.5	0	372.5
359.086	396.5	0	396.5
359.223	390.75	0	390.75
359.36	394	0	394
359.497	414.25	0	414.25
359.633	388.5	0	388.5
359.77	422.5	0	422.5
359.907	438.25	0	438.25
360.043	414.25	0	414.25
360.18	416	0	416
360.317	404.5	0	404.5
360.453	393.5	0	393.5
360.59	410	0	410
360.727	415.5	0	415.5
360.863	410.25	0	410.25
361	433	0	433
361.136	428	0	428
361.273	438.75	0	438.75
361.409	428	0	428
361.546	431	0	431
361.682	448.25	0	448.25
361.819	422.75	0	422.75
361.955	425.75	0	425.75
362.092	433.25	0	433.25
362.228	426.25	0	426.25
362.365	428	0	428
362.501	432.25	0	432.25
362.638	410.75	0	410.75
362.774	428	0	428
362.91	421.5	0	421.5
363.047	433.25	0	433.25
363.183	455	0	455
363.319	457.25	0	457.25
363.456	464.25	0	464.25
363.592	509.5	0	509.5
363.728	553.5	0	553.5
363.865	495.25	0	495.25
364.001	471.5	0	471.5
364.137	472	0	472
364.274	492	0	492
364.41	452.5	0	452.5
364.546	465.5	0	465.5
364.682	445	0	445
364.819	463.25	0	463.25
364.955	472.25	0	472.25
365.091	472.5	0	472.5
365.227	439	0	439
365.363	460.25	0	460.25
365.499	422.5	0	422.5
365.636	445	0	445
365.772	468.5	0	468.5
365.908	449.25	0	449.25
366.044	422	0	422
366.18	436.5	0	436.5
366.316	452.25	0	452.25
366.452	478.5	0	478.5
366.588	455	0	455
