Lambda	Spectrum	Dark	SpecMinusDark
339.959	683.5	0	683.5
340.098	790	0	790
340.236	907.5	0	907.5
340.375	1136.25	0	1136.25
340.513	1609.5	0	1609.5
340.651	2196.5	0	2196.5
340.79	2961.25	0	2961.25
340.928	3941.5	0	3941.5
341.067	4991.75	0	4991.75
341.205	5908	0	5908
341.343	6777.5	0	6777.5
341.482	7142.75	0	7142.75
341.62	7179	0	7179
341.758	6692	0	6692
341.897	6046.25	0	6046.25
342.035	5058	0	5058
342.173	4065	0	4065
342.311	3106.75	0	3106.75
342.45	2296.25	0	2296.25
342.588	1726.25	0	1726.25
342.726	1330.75	0	1330.75
342.864	974.25	0	974.25
343.002	768	0	768
343.141	639.25	0	639.25
343.279	558.25	0	558.25
343.417	489.5	0	489.5
343.555	453.75	0	453.75
343.693	426.25	0	426.25
343.831	403.25	0	403.25
343.969	386.25	0	386.25
344.108	393	0	393
344.246	369	0	369
344.384	380.25	0	380.25
344.522	378.25	0	378.25
344.66	358.25	0	358.25
344.798	373.75	0	373.75
344.936	355.75	0	355.75
345.074	346.25	0	346.25
345.212	348.25	0	348.25
345.35	349.75	0	349.75
345.488	348	0	348
345.626	354	0	354
345.764	357.25	0	357.25
345.902	356.25	0	356.25
346.04	362	0	362
346.178	343.75	0	343.75
346.315	346.25	0	346.25
346.453	353.75	0	353.75
346.591	353.75	0	353.75
346.729	362.25	0	362.25
346.867	355.5	0	355.5
347.005	344.75	0	344.75
347.143	352	0	352
347.28	352	0	352
347.418	338.25	0	338.25
347.556	355	0	355
347.694	351	0	351
347.832	350.75	0	350.75
347.969	360.75	0	360.75
348.107	364.25	0	364.25
348.245	351.75	0	351.75
348.382	372.25	0	372.25
348.52	347	0	347
348.658	338	0	338
348.796	351.75	0	351.75
348.933	355	0	355
349.071	368.25	0	368.25
349.209	342.75	0	342.75
349.346	351.25	0	351.25
349.484	363.5	0	363.5
349.621	356.25	0	356.25
349.759	352.25	0	352.25
349.897	364	0	364
350.034	353.25	0	353.25
350.172	357	0	357
350.309	346.75	0	346.75
350.447	335.75	0	335.75
350.584	340.25	0	340.25
350.722	347.25	0	347.25
350.859	350.75	0	350.75
350.997	351.5	0	351.5
351.134	380	0	380
351.272	371.25	0	371.25
351.409	362.75	0	362.75
351.547	372	0	372
351.684	367.5	0	367.5
351.822	359.75	0	359.75
351.959	361.25	0	361.25
352.096	364	0	364
352.234	363.25	0	363.25
352.371	386	0	386
352.508	365.5	0	365.5
352.646	361.75	0	361.75
352.783	377.25	0	377.25
352.92	386.75	0	386.75
353.058	374.25	0	374.25
353.195	368	0	368
353.332	368.5	0	368.5
353.469	369.75	0	369.75
353.607	367	0	367
353.744	377.75	0	377.75
353.881	361.25	0	361.25
354.018	368.5	0	368.5
354.156	372	0	372
354.293	362.75	0	362.75
354.43	380	0	380
354.567	408.25	0	408.25
354.704	367.5	0	367.5
354.841	387.25	0	387.25
354.979	361	0	361
355.116	358.75	0	358.75
355.253	363.75	0	363.75
355.39	378	0	378
355.527	377.75	0	377.75
355.664	367.75	0	367.75
355.801	362	0	362
355.938	374	0	374
356.075	350.75	0	350.75
356.212	350	0	350
356.349	351	0	351
356.486	346.75	0	346.75
356.623	341.25	0	341.25
356.76	365	0	365
356.897	355.75	0	355.75
357.034	333.75	0	333.75
357.171	335.5	0	335.5
357.308	344.75	0	344.75
357.445	349.75	0	349.75
357.582	361	0	361
357.718	361	0	361
357.855	352	0	352
357.992	364	0	364
358.129	331	0	331
358.266	358.75	0	358.75
358.403	367.25	0	367.25
358.539	374.25	0	374.25
358.676	370.25	0	370.25
358.813	351.25	0	351.25
358.95	363.5	0	363.5
359.086	350.25	0	350.25
359.223	340.25	0	340.25
359.36	335.25	0	335.25
359.497	348.25	0	348.25
359.633	352	0	352
359.77	363.25	0	363.25
359.907	364.25	0	364.25
360.043	375.75	0	375.75
360.18	359.75	0	359.75
360.317	378.25	0	378.25
360.453	351.25	0	351.25
360.59	344.75	0	344.75
360.727	338.5	0	338.5
360.863	360.5	0	360.5
361	359.25	0	359.25
361.136	372.25	0	372.25
361.273	380.5	0	380.5
361.409	385	0	385
361.546	378	0	378
361.682	360.75	0	360.75
361.819	357.25	0	357.25
361.955	358.5	0	358.5
362.092	359.25	0	359.25
362.228	357.25	0	357.25
362.365	347.5	0	347.5
362.501	351.25	0	351.25
362.638	336	0	336
362.774	363.25	0	363.25
362.91	362.25	0	362.25
363.047	374.5	0	374.5
363.183	363.75	0	363.75
363.319	345.25	0	345.25
363.456	352.75	0	352.75
363.592	354.25	0	354.25
363.728	363.5	0	363.5
363.865	358.5	0	358.5
364.001	343.75	0	343.75
364.137	367.5	0	367.5
364.274	358.25	0	358.25
364.41	369	0	369
364.546	365	0	365
364.682	361	0	361
364.819	358	0	358
364.955	364.75	0	364.75
365.091	375.75	0	375.75
365.227	355.25	0	355.25
365.363	375.25	0	375.25
365.499	364.25	0	364.25
365.636	353	0	353
365.772	359.5	0	359.5
365.908	349.25	0	349.25
366.044	369.75	0	369.75
366.18	368.75	0	368.75
366.316	352.25	0	352.25
366.452	344	0	344
366.588	366.75	0	366.75
366.724	363.5	0	363.5
366.86	355	0	355
366.996	362.75	0	362.75
367.132	364.25	0	364.25
367.268	352.5	0	352.5
367.404	374.5	0	374.5
367.54	356.75	0	356.75
367.676	389	0	389
367.812	367.25	0	367.25
367.948	374.5	0	374.5
368.084	368.5	0	368.5
368.22	396	0	396
368.356	375.75	0	375.75
368.492	379.75	0	379.75
368.627	386	0	386
368.763	401.5	0	401.5
368.899	381.25	0	381.25
369.035	377.5	0	377.5
369.171	389	0	389
369.306	381.25	0	381.25
369.442	360.5	0	360.5
369.578	372.25	0	372.25
369.714	355.5	0	355.5
369.85	365.25	0	365.25
369.985	359.25	0	359.25
370.121	357.5	0	357.5
370.257	361.75	0	361.75
370.392	349	0	349
370.528	385.75	0	385.75
370.664	393.75	0	393.75
370.799	385.5	0	385.5
370.935	399	0	399
371.071	370.75	0	370.75
371.206	367	0	367
371.342	387	0	387
371.477	382	0	382
371.613	396.25	0	396.25
371.749	363	0	363
371.884	383.75	0	383.75
372.02	387.75	0	387.75
372.155	384.75	0	384.75
372.291	370.25	0	370.25
372.426	375.25	0	375.25
372.562	381	0	381
372.697	374.5	0	374.5
372.833	392.5	0	392.5
372.968	384.25	0	384.25
373.103	382.25	0	382.25
373.239	373.75	0	373.75
373.374	369	0	369
373.51	368	0	368
373.645	384.25	0	384.25
373.78	371.75	0	371.75
373.916	378.5	0	378.5
374.051	392.25	0	392.25
374.186	395.75	0	395.75
374.322	367.25	0	367.25
374.457	377.5	0	377.5
374.592	388	0	388
374.728	382.25	0	382.25
374.863	370.5	0	370.5
374.998	378.75	0	378.75
375.133	370.5	0	370.5
375.268	387.75	0	387.75
375.404	360.75	0	360.75
375.539	384.5	0	384.5
375.674	391.5	0	391.5
375.809	363.5	0	363.5
375.944	376	0	376
376.08	377.5	0	377.5
376.215	392	0	392
376.35	390	0	390
376.485	376	0	376
376.62	381.75	0	381.75
376.755	377.5	0	377.5
376.89	387.75	0	387.75
377.025	378.25	0	378.25
377.16	394.25	0	394.25
377.295	361.5	0	361.5
377.43	375.5	0	375.5
377.565	388.5	0	388.5
377.7	369.25	0	369.25
377.835	371.25	0	371.25
377.97	383.5	0	383.5
378.105	385.5	0	385.5
378.24	378	0	378
378.375	383.25	0	383.25
378.51	371.25	0	371.25
378.645	411	0	411
378.78	400	0	400
378.914	391.75	0	391.75
379.049	399.25	0	399.25
379.184	390.75	0	390.75
379.319	389.25	0	389.25
379.454	385.75	0	385.75
379.589	390.5	0	390.5
379.723	392.75	0	392.75
379.858	404.5	0	404.5
379.993	375.75	0	375.75
380.128	410.5	0	410.5
380.262	415	0	415
380.397	408.5	0	408.5
380.532	398.5	0	398.5
380.666	392.5	0	392.5
380.801	390.5	0	390.5
380.936	400.25	0	400.25
381.07	381.5	0	381.5
381.205	401	0	401
381.34	393.5	0	393.5
381.474	390.5	0	390.5
381.609	410.25	0	410.25
381.744	413	0	413
381.878	420.75	0	420.75
382.013	414	0	414
382.147	425.5	0	425.5
