Wavelength,Intensity,Pixel
482.43,474.3071542412745,1595.0
362.365,472.93864842978473,671.0
331.213,471.2756676185909,445.0
394.734,470.8421412450398,911.0
451.594,468.9768437704124,1348.0
341.343,466.05017702516943,518.0
395.533,462.35132739387336,917.0
329.542,461.3401361354695,433.0
346.315,443.045718058263,554.0
488.428,440.7861048145114,1644.0
343.141,440.3702953113507,531.0
433.687,433.3701897954784,1208.0
348.933,433.0622817218127,573.0
423.711,431.2749415599719,1131.0
398.726,430.7439758438959,941.0
326.195,430.5776238827889,409.0
337.881,429.49080549811424,493.0
325.915,417.84444110593313,407.0
359.223,416.4782212580162,648.0
449.309,412.6099175284303,1330.0
375.539,411.69910417048413,768.0
535.815,399.4014216459436,2044.0
374.728,394.96590552726775,762.0
344.246,390.80756234185696,539.0
498.373,384.47778779205873,1726.0
460.182,383.0661729894955,1416.0
471.682,378.1467491977619,1508.0
331.77,370.25079067156094,449.0
431.621,367.07474075952723,1192.0
338.436,365.3644366465305,497.0
498.012,362.3858111360014,1723.0
345.764,361.7620977434908,550.0
452.988,356.0548344046201,1359.0
482.062,351.2434493443652,1592.0
477.998,350.4031371106512,1559.0
530.166,350.1673182501254,1995.0
485.985,347.8333481655973,1624.0
354.979,343.0957767729383,617.0
321.441,340.54845661569834,375.0
439.604,335.936010439279,1254.0
360.59,327.38102621518647,658.0
339.821,323.1033734375278,507.0
323.54,317.1147316362094,390.0
440.501,315.04451054673154,1261.0
347.143,314.2748163731858,560.0
477.628,312.5585462422532,1556.0
373.239,309.84919334496954,751.0
318.638,307.672371222377,355.0
331.492,289.7603269033766,447.0
479.724,286.66331436586097,1573.0
339.544,270.81087871084674,505.0
333.161,266.8727222018051,459.0
465.699,262.83009947759956,1460.0
453.242,262.1378705049583,1361.0
459.175,259.6059655994072,1408.0
526.453,255.18998468619884,1963.0
448.037,253.13091224141635,1320.0
449.055,252.23180686719024,1328.0
462.066,251.6520290341955,1431.0
441.526,244.16613531629173,1269.0
407.067,239.37155566673027,1004.0
297.337,238.39073772454503,204.0
345.074,238.20321854511985,545.0
392.867,238.0834741549843,897.0
398.327,236.83140888420894,938.0
408.914,227.909379512962,1018.0
382.954,226.12187405678014,823.0
352.508,225.19307519579343,599.0
314.426,225.16499987712268,325.0
317.937,224.61278012039725,350.0
290.941,223.59631121465623,159.0
306.396,222.51762634152965,268.0
327.59,218.86795533819713,419.0
302.721,218.66810485594624,242.0
292.648,213.45972755208845,171.0
432.009,211.41743274372675,1195.0
315.129,205.88077165357709,330.0
306.96,201.07885224794518,272.0
298.897,194.32513993299108,215.0
295.065,189.11098619948098,188.0
487.452,185.79025547405035,1636.0
497.77,183.6917848023004,1721.0
320.461,181.6803163375339,368.0
303.852,179.7269664209631,250.0
448.419,179.56748384535376,1323.0
287.378,176.08981602293534,134.0
459.427,173.95783568178058,1410.0
521.433,164.76824604062222,1920.0
305.124,156.9982111899434,259.0
528.08,156.45629683864354,1977.0
288.234,152.65608951629895,140.0
